xl1xv1r src,x1i10hfl href 3,Primer segmento,Segundo segmento,tercer segmento,likes,Respuestas,repost,x1rg5ohu
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DL6ewB_OKjG,Winning the battle is telling someone why they’re wrong.,Winning the war is letting your results do it for you.,,637,39,34,10/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DL5XUApAXMl,What really smart poor people cant handle is that getting rich has less to do with intellect and creativity and more to do with courage and perseverance.,"You gotta:
Take risk others wont
Work while others wait
And keep going when others quit",That’s about it. Oh - and wait 10yrs,"1,5 mil",69,98,09/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DL3bvI8he8j,"You don’t need to be smart to get rich, you just need to not stop.",,,"3,3 mil",171,227,08/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DL3AOd5saRU,"If you’re willing to work 10 years without a return, you can accomplish anything.","You can also get there faster, because you’re not wasting all your mental effort on not being “there” yet.",,926,52,49,08/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DL2d9Q5IjV2,"America was built on the backs of men who smoked cigarettes, drove without seatbelts, and had bacon for breakfast.",If you miss your biohacking routing this morning - you’re gonna be okay.,,"1,6 mil",54,62,08/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DL0wAJTo8fc,Most out of shape guys could look “in shape” in 12-24 weeks.,"1) Eating two protein meals a day
2) Skipping snacks
3) Lifting 3x a week.",That’s 336 meals and 72 workouts.,"2,5 mil",59,83,07/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DL0bd8OhQoc,You just have to be willing to look like an idiot while you figure it out.,"Because once you figure it out, everyone else looks like an idiot for doubting you.",,"4,4 mil",111,487,07/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLz0qo-Rde-,You’ll look like a genius if you just sit down and ask yourself “what happens next” 2-3 times in a row…then prepare for it.,"Meanwhile, idiots never ask themselves “what happened last time” and always act surprised.",,899,47,45,07/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLm69iMp1k8,hormozi,Verificado,"What you need to know:
1) A good money model gets you more customers, to spend more money, in less time, over and over again
2) Businesses that have good money models beat businesses that don't - in every industry
3) If you don’t have one, the business will fail on a long enough time horizon
4) If you do, it gives you the one thing that keeps a business going: cash flow",232,2,4,02/07/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLiuiWlspCD,The most expensive part of achieving your dreams is it comes with no guarantees.,,,1 mil,77,67,30/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLiH1mspczx,Underrated business hack:,Cut three B players to hire one A player and pay the A player what you’d pay two B players.,Save more. Make more.,"1,4 mil",41,47,30/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLdk3blBK85,No rule has been truer in my life:,You show people how much you care by how much you prepare.,,"2,7 mil",69,196,28/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLdF2LsP_1w,Uncomfortable truth:,"If your employees are mediocre, you probably are too.",,"1,5 mil",63,105,28/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLaP_dLvCKu,You aren’t getting what you want because you don’t hate mediocrity nearly enough.,You don’t lack motivation. You lack stakes.,,963,50,56,27/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gG6OYPlzWdByfYzuowp9GoDQjY_9mf7gPOqyuQMnIupx55Xe2_kJEmtxrLVfuycw2o&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=01LtCav5Jcr_UWrBaITIcg&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfxSRNvvo_hh3-FuaHXLWt7gEsC7IobNYoE9nrDdAWv2xQ&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLZCCqXODQX,You don't need a vision board if your goals are all you think about every hour of everyday.,,,"2,3 mil",113,192,27/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLdF2LsP_1w,Uncomfortable truth:,"If your employees are mediocre, you probably are too.",,"1,5 mil",63,105,28/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLaP_dLvCKu,You aren’t getting what you want because you don’t hate mediocrity nearly enough.,You don’t lack motivation. You lack stakes.,,963,50,56,27/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLZCCqXODQX,You don't need a vision board if your goals are all you think about every hour of everyday.,,,"2,3 mil",113,192,27/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLVUPRHPjXr,9 times out of 10 you already know what you need to do. It just sucks.,But rather than endure that discomfort - we convince ourselves there’s something else worth doing when there isn't.,,"1,5 mil",62,129,25/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLTfdslhtA5,"If you can be in a bad mood for no reason, you might as well be in a good mood for no reason.",Being easy to work with is an underrated skill that people don't think about enough.,,1 mil,52,80,24/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLTNUn_h5DV,"The world belongs to those who keep showing up, long after the excitement of showing up goes away.",,,"1,2 mil",46,107,24/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLSva4LpZw9,The most important skill you can develop is the ability to keep doing what needs to be done without anyone telling you “good job.”,,,"1,7 mil",80,155,24/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLQzyiABpkW,The highest ROI money you’ll spend:,"1) Cooling bed + Black out curtains
2) House cleaner
3) Laundry service
4) Meal prep
5) Landscaper
6) Driver/Uber
7) Semi-private flying","1-5 buys the avg American ~100 hours per month back and cost ~$1500/mo, no matter how much u make per hr.","3,2 mil",104,132,23/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLQJtlWpdIR,You'll be judged for succeeding more than you ever would for failing.,,,"2,3 mil",122,213,23/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLLcbJYMtF8,You’d be amazed how much better you get after you’ve done it a hundred more times.,"If you wanna win, do it again.",,2 mil,113,153,21/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLKXzmZoD-m,You’re in rush because you’re in pain. And you’re in pain because you’re in a rush.,,,"1,3 mil",67,84,21/06/2025
https://instagram.fanf3-1.fna.fbcdn.net/v/t51.82787-19/516057853_17913065358119628_1912152155195990180_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fanf3-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2gHLh2c--duSbzHLJ8vvGVHjgIZFrbhIJx95505oMGabldj8ivrySpgKsuLwQJQ-DDA&_nc_ohc=gIdngAi6B-UQ7kNvwGmWxCh&_nc_gid=jr-B_UphONhnRGT8Csqt3Q&edm=AAGeoI8BAAAA&ccb=7-5&oh=00_AfyCkJ2yUGsYG9rCzKrxWWHO9KnxZ3tN2iPYGF7-CmpBXw&oe=69D05490&_nc_sid=b0e1a0,https://www.threads.com/@hormozi/post/DLKQ9_Lhfx-,Most people fail because they want the results without the repetition.,,,"1,2 mil",67,92,21/06/2025
